id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
TEINVLZL,ORY,ST,MLH,ORY,0,1200,0,0,0,29,46,AirbusSmall
CCWBVKLT,ORY,ST,MLH,ORY,0,1200,0,0,0,21,48,AirbusSmall
KBODPBHH,ORY,ST,MLH,ORY,0,1200,0,0,0,26,54,AirbusSmall
DEAMHEWA,ORY,ST,MLH,ORY,0,1200,0,0,0,24,42,AirbusSmall
WSSDDHCW,ORY,ST,MLH,ORY,0,1200,0,0,0,29,57,AirbusSmall
MLBYLPQO,ORY,ST,MLH,ORY,0,1200,0,0,0,23,42,AirbusSmall
IAZLEQWL,PRG,CP,RNS,PRG,0,1200,0,0,0,29,49,AirbusSmall
FUNJPAYF,PRG,FO,RNS,PRG,0,1200,0,0,0,24,48,AirbusSmall
ASMFCXFF,PRG,CSD,RNS,PRG,0,1200,0,0,0,23,40,AirbusSmall
DATHFFKQ,PRG,CSD,RNS,PRG,0,1200,0,0,0,26,49,AirbusSmall
NGWPYGVL,PRG,ST,RNS,PRG,0,1200,0,0,0,25,57,AirbusSmall
UIVUIZAH,PRG,ST,RNS,PRG,0,1200,0,0,0,26,51,AirbusSmall
SIRCETPL,PRG,ST,RNS,PRG,0,1200,0,0,0,22,49,AirbusSmall
FDWSZLTW,PRG,ST,RNS,PRG,0,1200,0,0,0,27,40,AirbusSmall
DQGONLEA,PRG,ST,RNS,PRG,0,1200,0,0,0,27,55,AirbusSmall
IHCOTCNR,PRG,ST,RNS,PRG,0,1200,0,0,0,27,52,AirbusSmall
HNHJATAQ,VCE,CP,NTE,VCE,0,1200,0,0,0,26,59,AirbusSmall
IDCWMGPS,VCE,FO,NTE,VCE,0,1200,0,0,0,22,57,AirbusSmall
RQSWEHVH,VCE,CSD,NTE,VCE,0,1200,0,0,0,27,49,AirbusSmall
MWQTNXCW,VCE,CSD,NTE,VCE,0,1200,0,0,0,21,52,AirbusSmall
AXRKQKGG,VCE,ST,NTE,VCE,0,1200,0,0,0,27,56,AirbusSmall
GKPEFQVV,VCE,ST,NTE,VCE,0,1200,0,0,0,29,41,AirbusSmall
HKTKXJKO,VCE,ST,NTE,VCE,0,1200,0,0,0,26,40,AirbusSmall
CVKQETSJ,VCE,ST,NTE,VCE,0,1200,0,0,0,21,42,AirbusSmall
ASQIAFEU,VCE,ST,NTE,VCE,0,1200,0,0,0,20,49,AirbusSmall
GRIHAGGS,VCE,ST,NTE,VCE,0,1200,0,0,0,29,50,AirbusSmall
XUVITKBX,FCO,CP,FCO,FCO,0,1200,0,0,0,25,57,AirbusSmall
VSBYRGMQ,FCO,FO,FCO,FCO,0,1200,0,0,0,29,49,AirbusSmall
FNLJMRGV,FCO,CSD,FCO,FCO,0,1200,0,0,0,29,57,AirbusSmall
POMDNJUU,FCO,CSD,FCO,FCO,0,1200,0,0,0,23,56,AirbusSmall
ALWMSBQI,FCO,ST,FCO,FCO,0,1200,0,0,0,29,40,AirbusSmall
MDQSUXYE,FCO,ST,FCO,FCO,0,1200,0,0,0,28,54,AirbusSmall
STZDSGQR,FCO,ST,FCO,FCO,0,1200,0,0,0,27,59,AirbusSmall
XKHLLPHH,FCO,ST,FCO,FCO,0,1200,0,0,0,28,59,AirbusSmall
YHAQIWWJ,FCO,ST,FCO,FCO,0,1200,0,0,0,22,46,AirbusSmall
YOSSIGPS,FCO,ST,FCO,FCO,0,1200,0,0,0,27,53,AirbusSmall
QYGTLPHF,CDG,CP,NCE,CDG,0,1200,0,0,0,26,56,AirbusSmall
UKGBWYZB,CDG,FO,NCE,CDG,0,1200,0,0,0,27,49,AirbusSmall
HBDZYWSM,CDG,CSD,NCE,CDG,0,1200,0,0,0,26,56,AirbusSmall
NBFCPHGD,CDG,CSD,NCE,CDG,0,1200,0,0,0,26,58,AirbusSmall
JKWYVENZ,CDG,ST,NCE,CDG,0,1200,0,0,0,20,56,AirbusSmall
DITBUMJJ,CDG,ST,NCE,CDG,0,1200,0,0,0,21,50,AirbusSmall
OVJYXTXS,CDG,ST,NCE,CDG,0,1200,0,0,0,28,50,AirbusSmall
PCFNZENB,CDG,ST,NCE,CDG,0,1200,0,0,0,21,50,AirbusSmall
PONIVIAS,CDG,ST,NCE,CDG,0,1200,0,0,0,29,40,AirbusSmall
OIHXSMZU,CDG,ST,NCE,CDG,0,1200,0,0,0,28,47,AirbusSmall
RIJJNBEW,MUC,CP,CDG,MUC,0,1200,0,0,0,28,48,AirbusSmall
AWULKPDZ,MUC,FO,CDG,MUC,0,1200,0,0,0,23,57,AirbusSmall
TEZGWVNB,MUC,CSD,CDG,MUC,0,1200,0,0,0,20,51,AirbusSmall
LMDCKVWQ,MUC,CSD,CDG,MUC,0,1200,0,0,0,21,43,AirbusSmall
FZRPETGR,MUC,ST,CDG,MUC,0,1200,0,0,0,29,45,AirbusSmall
SRXMWWGL,MUC,ST,CDG,MUC,0,1200,0,0,0,20,57,AirbusSmall
WICIDYHS,MUC,ST,CDG,MUC,0,1200,0,0,0,28,56,AirbusSmall
GRQGNRHX,MUC,ST,CDG,MUC,0,1200,0,0,0,29,56,AirbusSmall
VRPUMIUA,MUC,ST,CDG,MUC,0,1200,0,0,0,21,47,AirbusSmall
IYUEJFYW,MUC,ST,CDG,MUC,0,1200,0,0,0,29,44,AirbusSmall
PLPWSQKG,CDG,CP,CDG,CDG,0,1200,0,0,0,24,52,AirbusSmall
YNRBXNDI,CDG,FO,CDG,CDG,0,1200,0,0,0,22,49,AirbusSmall
POOQTTCP,CDG,CSD,CDG,CDG,0,1200,0,0,0,26,40,AirbusSmall
AHZSNUZI,CDG,CSD,CDG,CDG,0,1200,0,0,0,26,44,AirbusSmall
RZOVCBAB,CDG,ST,CDG,CDG,0,1200,0,0,0,25,45,AirbusSmall
EHJGTANH,CDG,ST,CDG,CDG,0,1200,0,0,0,24,49,AirbusSmall
ZEZDSTQT,CDG,ST,CDG,CDG,0,1200,0,0,0,25,43,AirbusSmall
SZHBLEZK,CDG,ST,CDG,CDG,0,1200,0,0,0,26,52,AirbusSmall
DMHTPDEO,CDG,ST,CDG,CDG,0,1200,0,0,0,23,41,AirbusSmall
WYXZPCHG,CDG,ST,CDG,CDG,0,1200,0,0,0,26,49,AirbusSmall
JUWSAACP,BES,CP,MRS,BES,0,1200,0,0,0,27,46,AirbusSmall
PSUYSZRA,BES,FO,MRS,BES,0,1200,0,0,0,23,41,AirbusSmall
LXVDNUDD,BES,CSD,MRS,BES,0,1200,0,0,0,28,48,AirbusSmall
MZWTNEVV,BES,CSD,MRS,BES,0,1200,0,0,0,20,48,AirbusSmall
EZGMYVNG,BES,ST,MRS,BES,0,1200,0,0,0,26,59,AirbusSmall
DVUZPCDD,BES,ST,MRS,BES,0,1200,0,0,0,25,50,AirbusSmall
UOEJMTOS,BES,ST,MRS,BES,0,1200,0,0,0,29,52,AirbusSmall
LCHJACAT,BES,ST,MRS,BES,0,1200,0,0,0,25,40,AirbusSmall
EBIVLRCL,BES,ST,MRS,BES,0,1200,0,0,0,27,42,AirbusSmall
WRRBUEOK,BES,ST,MRS,BES,0,1200,0,0,0,23,52,AirbusSmall
GOCQGLDA,SXB,CP,BIQ,SXB,0,1200,0,0,0,25,52,CRJ
CISIEJFN,SXB,FO,BIQ,SXB,0,1200,0,0,0,22,45,CRJ
GQUTLKWB,SXB,CS,BIQ,SXB,0,1200,0,0,0,27,45,CRJ
VXPZKHIV,SXB,ST,BIQ,SXB,0,1200,0,0,0,23,47,CRJ
GJZNBCEC,SXB,ST,BIQ,SXB,0,1200,0,0,0,24,51,CRJ
MILELYOE,LIS,CP,MRS,LIS,0,1200,0,0,0,26,56,Fokker
SMXJBMHG,LIS,FO,MRS,LIS,0,1200,0,0,0,27,40,Fokker
MHXGUVLM,LIS,CSD,MRS,LIS,0,1200,0,0,0,25,43,Fokker
DQNCBKXK,LIS,ST,MRS,LIS,0,1200,0,0,0,24,45,Fokker
YWVOSFSZ,LIS,ST,MRS,LIS,0,1200,0,0,0,29,59,Fokker
TRXGNLHI,LIS,ST,MRS,LIS,0,1200,0,0,0,23,40,Fokker
MAMCUBEG,MAD,CP,ORY,MAD,0,1200,0,0,0,22,42,BoeingSmall
NFGYSGYH,MAD,FO,ORY,MAD,0,1200,0,0,0,25,52,BoeingSmall
PKLMSUWW,MAD,CS,ORY,MAD,0,1200,0,0,0,21,50,BoeingSmall
QAEIRIWT,MAD,ST,ORY,MAD,0,1200,0,0,0,27,44,BoeingSmall
XTLVMVSZ,MAD,ST,ORY,MAD,0,1200,0,0,0,21,43,BoeingSmall
RNPWNNGN,MAD,ST,ORY,MAD,0,1200,0,0,0,27,45,BoeingSmall
ZRXXCNLR,LIL,CP,BOD,LIL,0,1200,0,0,0,29,54,Fokker
SIGALLJU,LIL,FO,BOD,LIL,0,1200,0,0,0,24,46,Fokker
YCSUWVEC,LIL,CSD,BOD,LIL,0,1200,0,0,0,21,46,Fokker
FPPFRJJP,LIL,ST,BOD,LIL,0,1200,0,0,0,22,51,Fokker
SMDYTGTT,LIL,ST,BOD,LIL,0,1200,0,0,0,21,54,Fokker
GQLAMBDJ,LIL,ST,BOD,LIL,0,1200,0,0,0,27,41,Fokker
IKNIEMIW,MXP,CP,ZRH,MXP,0,1200,0,0,0,22,46,AirbusSmall
OOPVCXUA,MXP,FO,ZRH,MXP,0,1200,0,0,0,23,54,AirbusSmall
WXREMQVG,MXP,CSD,ZRH,MXP,0,1200,0,0,0,23,49,AirbusSmall
KBTHRAFE,MXP,CSD,ZRH,MXP,0,1200,0,0,0,24,43,AirbusSmall
BAQFYAKW,MXP,ST,ZRH,MXP,0,1200,0,0,0,27,49,AirbusSmall
EWAZEUDU,MXP,ST,ZRH,MXP,0,1200,0,0,0,25,42,AirbusSmall
ODPGATIK,MXP,ST,ZRH,MXP,0,1200,0,0,0,27,57,AirbusSmall
ISIYXUKI,MXP,ST,ZRH,MXP,0,1200,0,0,0,26,47,AirbusSmall
NYKPHSSJ,MXP,ST,ZRH,MXP,0,1200,0,0,0,28,41,AirbusSmall
GZRLIXBU,MXP,ST,ZRH,MXP,0,1200,0,0,0,29,52,AirbusSmall
TDYNIXPU,AMS,CP,NCE,AMS,0,1200,0,0,0,27,49,BAE
WYHTIWOI,AMS,FO,NCE,AMS,0,1200,0,0,0,22,55,BAE
DAXTZIYO,AMS,CS,NCE,AMS,0,1200,0,0,0,24,48,BAE
EYWTVUEH,AMS,ST,NCE,AMS,0,1200,0,0,0,27,52,BAE
SCHWJRHO,AMS,ST,NCE,AMS,0,1200,0,0,0,25,40,BAE
FJFHYSGB,AMS,ST,NCE,AMS,0,1200,0,0,0,25,44,BAE
JSSDHKPT,AMS,CP,LIS,AMS,0,1200,0,0,0,23,55,ERJ
REYOWMEC,AMS,FO,LIS,AMS,0,1200,0,0,0,21,53,ERJ
NMBKDBFN,AMS,CSD,LIS,AMS,0,1200,0,0,0,28,59,ERJ
DNFPTFMC,AMS,ST,LIS,AMS,0,1200,0,0,0,28,46,ERJ
HUHVNYEZ,AMS,ST,LIS,AMS,0,1200,0,0,0,26,44,ERJ
UKEVRIZK,SXB,CP,LIL,SXB,0,1200,0,0,0,22,45,CRJ
VYDOFZUQ,SXB,FO,LIL,SXB,0,1200,0,0,0,23,50,CRJ
GMFXSAOL,SXB,CS,LIL,SXB,0,1200,0,0,0,22,42,CRJ
DGEZQFJQ,SXB,ST,LIL,SXB,0,1200,0,0,0,20,44,CRJ
KEOVCQHB,SXB,ST,LIL,SXB,0,1200,0,0,0,21,51,CRJ
OXOFYEER,LIG,CP,MLH,LIG,0,1200,0,0,0,26,43,ERJ
KZHXKIFU,LIG,FO,MLH,LIG,0,1200,0,0,0,22,57,ERJ
QRDYLVSY,LIG,CSD,MLH,LIG,0,1200,0,0,0,23,57,ERJ
BLDORCKK,LIG,ST,MLH,LIG,0,1200,0,0,0,23,48,ERJ
TUTNGVKP,LIG,ST,MLH,LIG,0,1200,0,0,0,25,50,ERJ
TPBZKEFF,NTE,CP,NTE,NTE,0,1200,0,0,0,28,56,BAE
XSUZGRAQ,NTE,FO,NTE,NTE,0,1200,0,0,0,24,59,BAE
MFCOQPOH,NTE,CS,NTE,NTE,0,1200,0,0,0,26,49,BAE
OEESATSM,NTE,ST,NTE,NTE,0,1200,0,0,0,21,47,BAE
NCIWKGFE,NTE,ST,NTE,NTE,0,1200,0,0,0,21,45,BAE
BTNTJKPF,NTE,ST,NTE,NTE,0,1200,0,0,0,22,57,BAE
RHPENIAG,TLS,CP,MPL,TLS,0,1200,0,0,0,27,57,BAE
EXUIRDLJ,TLS,FO,MPL,TLS,0,1200,0,0,0,28,58,BAE
NTNQFNIA,TLS,CS,MPL,TLS,0,1200,0,0,0,26,40,BAE
RCASPBUO,TLS,ST,MPL,TLS,0,1200,0,0,0,22,58,BAE
AEDQEMHC,TLS,ST,MPL,TLS,0,1200,0,0,0,29,50,BAE
PDQIUHWX,TLS,ST,MPL,TLS,0,1200,0,0,0,27,49,BAE
LXFWSTCN,MPL,CP,BIA,MPL,0,1200,0,0,0,29,50,BAE
LMURUNEH,MPL,FO,BIA,MPL,0,1200,0,0,0,24,45,BAE
YHSYSTOV,MPL,CS,BIA,MPL,0,1200,0,0,0,22,44,BAE
RMTYVMFK,MPL,ST,BIA,MPL,0,1200,0,0,0,28,59,BAE
NNUSJIFC,MPL,ST,BIA,MPL,0,1200,0,0,0,27,52,BAE
HBDKXNGX,MPL,ST,BIA,MPL,0,1200,0,0,0,20,50,BAE
ZRPWIUBR,TLS,CP,TLS,TLS,0,1200,0,0,0,21,57,ERJ
HZMHSIMR,TLS,FO,TLS,TLS,0,1200,0,0,0,25,57,ERJ
KQCGPCHX,TLS,CSD,TLS,TLS,0,1200,0,0,0,20,43,ERJ
OHBEGXLV,TLS,ST,TLS,TLS,0,1200,0,0,0,25,59,ERJ
WTBDIERS,TLS,ST,TLS,TLS,0,1200,0,0,0,25,45,ERJ
JECPMKAV,CDG,CP,CTA,CDG,0,1200,0,0,0,20,50,AirbusSmall
XQAHVEVM,CDG,FO,CTA,CDG,0,1200,0,0,0,29,59,AirbusSmall
XNGEFSEB,CDG,CSD,CTA,CDG,0,1200,0,0,0,28,47,AirbusSmall
BIKNURMS,CDG,CSD,CTA,CDG,0,1200,0,0,0,26,50,AirbusSmall
PPOIDFGH,CDG,ST,CTA,CDG,0,1200,0,0,0,29,41,AirbusSmall
PPAYHIOB,CDG,ST,CTA,CDG,0,1200,0,0,0,22,49,AirbusSmall
VOWIVDCE,CDG,ST,CTA,CDG,0,1200,0,0,0,23,55,AirbusSmall
YHOBOKOR,CDG,ST,CTA,CDG,0,1200,0,0,0,26,40,AirbusSmall
MYPMMFEK,CDG,ST,CTA,CDG,0,1200,0,0,0,26,57,AirbusSmall
WPBMDGWG,CDG,ST,CTA,CDG,0,1200,0,0,0,28,58,AirbusSmall
SGLBCAAK,ORY,CP,LIG,ORY,0,1200,0,0,0,21,57,AirbusSmall
FYEYVJKT,ORY,FO,LIG,ORY,0,1200,0,0,0,29,44,AirbusSmall
EFZSPIUC,ORY,CSD,LIG,ORY,0,1200,0,0,0,22,42,AirbusSmall
NJUPANQQ,ORY,CSD,LIG,ORY,0,1200,0,0,0,22,45,AirbusSmall
XBWGAVSZ,ORY,ST,LIG,ORY,0,1200,0,0,0,22,50,AirbusSmall
FTLPDTSI,ORY,ST,LIG,ORY,0,1200,0,0,0,24,44,AirbusSmall
LNRGNBRA,ORY,ST,LIG,ORY,0,1200,0,0,0,20,46,AirbusSmall
GTZWAPJB,ORY,ST,LIG,ORY,0,1200,0,0,0,24,42,AirbusSmall
VUJBMYXM,ORY,ST,LIG,ORY,0,1200,0,0,0,20,49,AirbusSmall
JNIJHKEH,ORY,ST,LIG,ORY,0,1200,0,0,0,23,59,AirbusSmall
HXXGFKUK,NCE,CP,NCE,NCE,0,1200,0,0,0,22,51,ERJ
EUMIQLFK,NCE,FO,NCE,NCE,0,1200,0,0,0,25,57,ERJ
OGSSAUYN,NCE,CSD,NCE,NCE,0,1200,0,0,0,22,53,ERJ
SATSMHFU,NCE,ST,NCE,NCE,0,1200,0,0,0,29,57,ERJ
CDROHWBM,NCE,ST,NCE,NCE,0,1200,0,0,0,25,44,ERJ
MTYJJUUC,BES,CP,BIA,BES,0,1200,0,0,0,27,57,AirbusSmall
OUSXHAYS,BES,FO,BIA,BES,0,1200,0,0,0,20,48,AirbusSmall
VKRTBRDV,BES,CSD,BIA,BES,0,1200,0,0,0,29,57,AirbusSmall
IWRINJVR,BES,CSD,BIA,BES,0,1200,0,0,0,20,52,AirbusSmall
HUEJRVJW,BES,ST,BIA,BES,0,1200,0,0,0,21,54,AirbusSmall
KCDSQZFW,BES,ST,BIA,BES,0,1200,0,0,0,29,42,AirbusSmall
JPQFLWNT,BES,ST,BIA,BES,0,1200,0,0,0,20,49,AirbusSmall
ZIKUYPNL,BES,ST,BIA,BES,0,1200,0,0,0,21,45,AirbusSmall
YUTVQTFG,BES,ST,BIA,BES,0,1200,0,0,0,23,54,AirbusSmall
SMQEKFIB,BES,ST,BIA,BES,0,1200,0,0,0,23,47,AirbusSmall
NJGUZOKI,ORY,CP,ORY,ORY,0,1200,0,0,0,20,59,AirbusSmall
ADLJCLZU,ORY,FO,ORY,ORY,0,1200,0,0,0,25,50,AirbusSmall
PABXTEWN,ORY,CSD,ORY,ORY,0,1200,0,0,0,26,50,AirbusSmall
FAYJNWOM,ORY,CSD,ORY,ORY,0,1200,0,0,0,22,46,AirbusSmall
QLREVDJN,ORY,ST,ORY,ORY,0,1200,0,0,0,23,51,AirbusSmall
GTOUUPEK,ORY,ST,ORY,ORY,0,1200,0,0,0,20,55,AirbusSmall
DMRIHNKY,ORY,ST,ORY,ORY,0,1200,0,0,0,21,43,AirbusSmall
RXYUVCRQ,ORY,ST,ORY,ORY,0,1200,0,0,0,20,41,AirbusSmall
MVNVMOSA,ORY,ST,ORY,ORY,0,1200,0,0,0,22,57,AirbusSmall
LEUFEYNK,ORY,ST,ORY,ORY,0,1200,0,0,0,21,46,AirbusSmall
QPDDHLMD,FCO,CP,MXP,FCO,0,1200,0,0,0,23,53,AirbusSmall
JFYJPMOD,FCO,FO,MXP,FCO,0,1200,0,0,0,23,55,AirbusSmall
VWBCVNLM,FCO,CSD,MXP,FCO,0,1200,0,0,0,28,55,AirbusSmall
ZWOBTIGW,FCO,CSD,MXP,FCO,0,1200,0,0,0,27,53,AirbusSmall
UMQPBLYE,FCO,ST,MXP,FCO,0,1200,0,0,0,23,54,AirbusSmall
ENZENKSF,FCO,ST,MXP,FCO,0,1200,0,0,0,25,40,AirbusSmall
LWLFWKTR,FCO,ST,MXP,FCO,0,1200,0,0,0,29,58,AirbusSmall
VLRAZQMP,FCO,ST,MXP,FCO,0,1200,0,0,0,23,40,AirbusSmall
UHQFJUKL,FCO,ST,MXP,FCO,0,1200,0,0,0,23,57,AirbusSmall
GVDOXNLQ,FCO,ST,MXP,FCO,0,1200,0,0,0,29,59,AirbusSmall
OQDTFLKK,CDG,CP,MLH,CDG,0,1200,0,0,0,24,45,AirbusSmall
SCVMCOKI,CDG,FO,MLH,CDG,0,1200,0,0,0,24,59,AirbusSmall
AXAELBAZ,CDG,CSD,MLH,CDG,0,1200,0,0,0,24,59,AirbusSmall
SGTBGWJU,CDG,CSD,MLH,CDG,0,1200,0,0,0,23,43,AirbusSmall
CQSGDJFI,CDG,ST,MLH,CDG,0,1200,0,0,0,24,54,AirbusSmall
MDQJFLDI,CDG,ST,MLH,CDG,0,1200,0,0,0,20,47,AirbusSmall
FIDJKPTN,CDG,ST,MLH,CDG,0,1200,0,0,0,24,41,AirbusSmall
QORZTABR,CDG,ST,MLH,CDG,0,1200,0,0,0,28,57,AirbusSmall
BDYQPUMV,CDG,ST,MLH,CDG,0,1200,0,0,0,24,55,AirbusSmall
ARAODFPO,CDG,ST,MLH,CDG,0,1200,0,0,0,29,50,AirbusSmall
CURAMQJO,SVO,CP,IST,SVO,0,1200,0,0,0,20,49,AirbusBig
LKZQGGCA,SVO,FO,IST,SVO,0,1200,0,0,0,28,55,AirbusBig
SYUHTIDE,SVO,CS,IST,SVO,0,1200,0,0,0,20,45,AirbusBig
CGLPSNDH,SVO,CS,IST,SVO,0,1200,0,0,0,29,44,AirbusBig
GUGPAKLN,SVO,ST,IST,SVO,0,1200,0,0,0,29,57,AirbusBig
VAFYANLM,SVO,ST,IST,SVO,0,1200,0,0,0,23,50,AirbusBig
KHBVRXEE,SVO,ST,IST,SVO,0,1200,0,0,0,21,52,AirbusBig
ZYEITTLF,SVO,ST,IST,SVO,0,1200,0,0,0,25,44,AirbusBig
BAYAPZYC,CDG,CP,TLS,CDG,0,1200,0,0,0,27,54,AirbusSmall
VZQDDRGM,CDG,FO,TLS,CDG,0,1200,0,0,0,21,52,AirbusSmall
QYDIGHNB,CDG,CSD,TLS,CDG,0,1200,0,0,0,22,59,AirbusSmall
GFESDEMR,CDG,CSD,TLS,CDG,0,1200,0,0,0,22,41,AirbusSmall
TLSWFIAP,CDG,ST,TLS,CDG,0,1200,0,0,0,21,46,AirbusSmall
OYJYSOVE,CDG,ST,TLS,CDG,0,1200,0,0,0,27,46,AirbusSmall
BPDTPWNL,CDG,ST,TLS,CDG,0,1200,0,0,0,20,57,AirbusSmall
ATYTBWBX,CDG,ST,TLS,CDG,0,1200,0,0,0,25,43,AirbusSmall
KOHAXAYI,CDG,ST,TLS,CDG,0,1200,0,0,0,25,43,AirbusSmall
STALILFF,CDG,ST,TLS,CDG,0,1200,0,0,0,25,46,AirbusSmall
JUNCAJGC,ORY,CP,BES,ORY,0,1200,0,0,0,22,40,AirbusSmall
QGQPAZTT,ORY,FO,BES,ORY,0,1200,0,0,0,21,53,AirbusSmall
FVJOXFFC,ORY,CSD,BES,ORY,0,1200,0,0,0,21,53,AirbusSmall
OCQABECH,ORY,CSD,BES,ORY,0,1200,0,0,0,22,53,AirbusSmall
NOCMYBRM,ORY,ST,BES,ORY,0,1200,0,0,0,25,51,AirbusSmall
KUKNYPFE,ORY,ST,BES,ORY,0,1200,0,0,0,22,52,AirbusSmall
VDWXJOVP,ORY,ST,BES,ORY,0,1200,0,0,0,23,43,AirbusSmall
ECZDDHUR,ORY,ST,BES,ORY,0,1200,0,0,0,24,57,AirbusSmall
RJQXCUYC,ORY,ST,BES,ORY,0,1200,0,0,0,20,45,AirbusSmall
YAHVBITK,ORY,ST,BES,ORY,0,1200,0,0,0,20,48,AirbusSmall
XXUDSJGI,LIL,CP,BOD,LIL,0,1200,0,0,0,23,55,ERJ
AQKXIYQC,LIL,FO,BOD,LIL,0,1200,0,0,0,21,58,ERJ
ZPABSMKN,LIL,CSD,BOD,LIL,0,1200,0,0,0,28,54,ERJ
IADOEKQS,LIL,ST,BOD,LIL,0,1200,0,0,0,21,53,ERJ
IFLZEMLI,LIL,ST,BOD,LIL,0,1200,0,0,0,22,40,ERJ
RDJLNEPI,MRS,CP,BOD,MRS,0,1200,0,0,0,20,54,AirbusSmall
IDQMGTCJ,MRS,FO,BOD,MRS,0,1200,0,0,0,23,45,AirbusSmall
THPXSQJF,MRS,CSD,BOD,MRS,0,1200,0,0,0,27,41,AirbusSmall
IATZSVEF,MRS,CSD,BOD,MRS,0,1200,0,0,0,28,40,AirbusSmall
BOZQWDNX,MRS,ST,BOD,MRS,0,1200,0,0,0,21,46,AirbusSmall
JCPHGNZE,MRS,ST,BOD,MRS,0,1200,0,0,0,23,55,AirbusSmall
PJCFUYIU,MRS,ST,BOD,MRS,0,1200,0,0,0,27,42,AirbusSmall
LJEOKOMK,MRS,ST,BOD,MRS,0,1200,0,0,0,27,54,AirbusSmall
EGCOSNNF,MRS,ST,BOD,MRS,0,1200,0,0,0,20,54,AirbusSmall
GNJIRLQR,MRS,ST,BOD,MRS,0,1200,0,0,0,23,55,AirbusSmall
FITRKREV,NTE,CP,TLS,NTE,0,1200,0,0,0,25,56,Fokker
KRSIKHQX,NTE,FO,TLS,NTE,0,1200,0,0,0,23,44,Fokker
JQACLSSG,NTE,CSD,TLS,NTE,0,1200,0,0,0,24,54,Fokker
KPMJBVIS,NTE,ST,TLS,NTE,0,1200,0,0,0,22,43,Fokker
SVWAHXYR,NTE,ST,TLS,NTE,0,1200,0,0,0,26,42,Fokker
JUINGECB,NTE,ST,TLS,NTE,0,1200,0,0,0,26,40,Fokker
DLIUUZTB,AMS,CP,FCO,AMS,0,1200,0,0,0,21,53,AirbusSmall
SKUSSHIC,AMS,FO,FCO,AMS,0,1200,0,0,0,25,44,AirbusSmall
CYQNJUDC,AMS,CSD,FCO,AMS,0,1200,0,0,0,21,45,AirbusSmall
PVHKMHRG,AMS,CSD,FCO,AMS,0,1200,0,0,0,25,53,AirbusSmall
PMSYELAM,AMS,ST,FCO,AMS,0,1200,0,0,0,22,52,AirbusSmall
IUJXGSFC,AMS,ST,FCO,AMS,0,1200,0,0,0,29,50,AirbusSmall
JHWZLCIT,AMS,ST,FCO,AMS,0,1200,0,0,0,20,42,AirbusSmall
SHCPTFDV,AMS,ST,FCO,AMS,0,1200,0,0,0,26,52,AirbusSmall
FEBLEHJN,AMS,ST,FCO,AMS,0,1200,0,0,0,26,42,AirbusSmall
LQRRGAXT,AMS,ST,FCO,AMS,0,1200,0,0,0,26,45,AirbusSmall
ANMWSNUI,CFE,CP,AJA,CFE,0,1200,0,0,0,23,56,CRJ
BZFWDMDG,CFE,FO,AJA,CFE,0,1200,0,0,0,26,51,CRJ
IQCQZIST,CFE,CS,AJA,CFE,0,1200,0,0,0,29,41,CRJ
KIHGUEGH,CFE,ST,AJA,CFE,0,1200,0,0,0,29,51,CRJ
EQJAPWQJ,CFE,ST,AJA,CFE,0,1200,0,0,0,25,55,CRJ
LBJYZCBS,ORY,CP,ORY,ORY,0,1200,0,0,0,22,54,AirbusSmall
MTORYQCH,ORY,FO,ORY,ORY,0,1200,0,0,0,23,45,AirbusSmall
MBQHODQU,ORY,CSD,ORY,ORY,0,1200,0,0,0,24,50,AirbusSmall
QLAMESAE,ORY,CSD,ORY,ORY,0,1200,0,0,0,20,53,AirbusSmall
UYITNPWT,ORY,ST,ORY,ORY,0,1200,0,0,0,20,59,AirbusSmall
EBVXZNMH,ORY,ST,ORY,ORY,0,1200,0,0,0,29,42,AirbusSmall
XFJOCQDI,ORY,ST,ORY,ORY,0,1200,0,0,0,29,45,AirbusSmall
GONBLUAT,ORY,ST,ORY,ORY,0,1200,0,0,0,23,54,AirbusSmall
JDONOMGN,ORY,ST,ORY,ORY,0,1200,0,0,0,26,40,AirbusSmall
RREPORTL,ORY,ST,ORY,ORY,0,1200,0,0,0,22,40,AirbusSmall
UIAYHTQX,SXB,CP,SXB,SXB,0,1200,0,0,0,21,45,ERJ
CGIAWCKB,SXB,FO,SXB,SXB,0,1200,0,0,0,24,51,ERJ
RTFRRVDS,SXB,CSD,SXB,SXB,0,1200,0,0,0,27,41,ERJ
VPSYMTTB,SXB,ST,SXB,SXB,0,1200,0,0,0,21,47,ERJ
DYRVRBOV,SXB,ST,SXB,SXB,0,1200,0,0,0,27,53,ERJ
LPRSTAZR,NTE,CP,NTE,NTE,0,1200,0,0,0,28,52,AirbusSmall
DDZLEHSM,NTE,FO,NTE,NTE,0,1200,0,0,0,21,51,AirbusSmall
DNZVVUGA,NTE,CSD,NTE,NTE,0,1200,0,0,0,28,50,AirbusSmall
FMWRFJMZ,NTE,CSD,NTE,NTE,0,1200,0,0,0,20,50,AirbusSmall
EYXXYWNE,NTE,ST,NTE,NTE,0,1200,0,0,0,21,53,AirbusSmall
AATAEOUN,NTE,ST,NTE,NTE,0,1200,0,0,0,21,56,AirbusSmall
